LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2028	1579856.119	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2029	1611925.415	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2030	1644390.367	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2031	1677199.825	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2032	1710283.983	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2033	1743549.933	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2034	1776903.413	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2035	1810014.252	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2036	1842579.543	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2037	1874534.461	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2038	1905864.845	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2039	1936608.021	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2040	1966839.156	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2041	1996672.335	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2042	2026254.087	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2043	2055719.177	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2044	2085184.502	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2045	2114764.049	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2046	2144587.423	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2047	2174804.304	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2048	2205532.708	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2049	2236825.176	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2050	2268704.98	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2051	2301203.976	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2052	2334387.656	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2053	2368305.54	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2054	2402958.907	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2055	2438332.007	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2056	2474434.438	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2057	2511323.448	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2058	2549051.397	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2059	2587648.904	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2060	2627147.068	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1990	210154.2513	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1991	207745.9364	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1992	205339.0071	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1993	201097.4909	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1994	208906.5555	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1995	217570.2182	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1996	221121.6584	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1997	227538.9677	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1998	236901.6	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	1999	247346.3234	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2000	258710.6697	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2001	262331.6321	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2002	268884.7064	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2003	275531.7575	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2004	285837.8113	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2005	294858.3608	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2006	308262.4616	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2007	318826.3659	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2008	316393.1833	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2009	300644.9109	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2010	319542.5755	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2011	329136.0739	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2012	333260.1819	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2013	338281.5196	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2014	347674.3582	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2015	358595.7766	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2016	369528.9836	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2017	380653.4271	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2018	392019.2008	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2019	403602.6416	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2020	415340.1206	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2021	427157.4599	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2022	438989.1422	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2023	450787.3865	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2024	462524.0636	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2025	474188.1041	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2026	485783.9832	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2027	497325.6209	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2028	508824.5353	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2029	520286.4138	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2030	531717.3074	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2031	543125.2183	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2032	554516.1663	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2033	565891.8627	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2034	577248.3087	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2035	588580.5908	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2036	599884.1391	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2037	611155.2294	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2038	622389.8864	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2039	633580.7086	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2040	644720.8281	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2041	655809.5308	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2042	666850.5401	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2043	677844.5984	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2044	688786.8005	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2045	699668.1967	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2046	710481.2519	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2047	721221.5584	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2048	731886.1604	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2049	742479.1421	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2050	753008.6155	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2051	763489.0402	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2052	773940.1641	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2053	784384.6517	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2054	794852.285	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2055	805375.8967	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2056	815995.2879	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2057	826753.4729	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2058	837685.238	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2059	848809.4001	
SWE	GDPLTFORECAST	TOT	MLN_USD	A	2060	860134.81	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1990	231139.6105	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1991	229022.7957	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1992	228922.6371	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1993	228634.2323	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1994	231537.333	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1995	232650.7184	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1996	233778.3121	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1997	238552.572	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1998	245075.0577	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	1999	248496.5436	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2000	257619.3189	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2001	260821.9176	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2002	261305.4028	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2003	261360.501	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2004	267688.3944	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2005	274902.4684	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2006	285215.5905	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2007	296184.178	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2008	302594.3618	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2009	296733.6213	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2010	305496.8236	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2011	310966.0795	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2012	314228.4043	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2013	320381.0583	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2014	326652.9371	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2015	334829.4415	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2016	342695.2578	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2017	350575.9038	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2018	358571.853	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2019	366687.2864	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2020	374898.5462	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2021	383175.4538	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2022	391493.01	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2023	399838.6994	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2024	408215.6532	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2025	416636.3909	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2026	425119.7386	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2027	433685.5788	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2028	442346.6393	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2029	451108.2377	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2030	459974.382	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2031	468950.1011	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2032	478039.2743	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2033	487241.8258	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2034	496550.8005	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2035	505957.1455	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2036	515451.044	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2037	525021.8036	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2038	534656.8868	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2039	544338.6719	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2040	554049.6583	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2041	563778.7554	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2042	573521.9076	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2043	583276.2466	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2044	593037.8477	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2045	602803.402	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2046	612574.4049	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2047	622357.8119	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2048	632161.0376	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2049	641990.6195	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2050	651853.2232	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2051	661758.7619	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2052	671718.9267	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2053	681741.84	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2054	691829.3974	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2055	701978.5699	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2056	712187.7606	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2057	722456.3815	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2058	732779.0458	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2059	743143.8516	
CHE	GDPLTFORECAST	TOT	MLN_USD	A	2060	753536.3208	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1990	436221.3522	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1991	440263.0029	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1992	466609.6018	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1993	504134.442	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1994	476630.565	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1995	510906.1107	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1996	546696.7157	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1997	587856.418	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1998	606032.1406	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	1999	585637.0746	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2000	625310.7965	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2001	589683.861	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2002	626031.0285	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2003	658993.2234	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2004	720693.4908	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2005	781243.4038	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2006	835098.3346	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2007	874085.5631	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2008	879844.3754	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2009	837384.1837	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2010	914063.0592	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2011	994251.504	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2012	1015403.813	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2013	1056524.49	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2014	1085599.245	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2015	1128659.579	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2016	1201447.064	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2017	1276773.893	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2018	1348242.307	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2019	1416002.613	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2020	1481646.119	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2021	1546664.871	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2022	1612129.616	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2023	1678716.258	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2024	1746797.099	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2025	1816519.933	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2026	1887897.692	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2027	1960853.302	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2028	2035228.991	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2029	2110810.626	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2030	2187362.984	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2031	2264650.215	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2032	2342447.454	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2033	2420538.407	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2034	2498724.039	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2035	2576819.463	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2036	2654649.091	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2037	2732046.491	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2038	2808858.513	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2039	2884953.93	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2040	2960215.393	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2041	3034548.194	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2042	3107884.245	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2043	3180166.36	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2044	3251361.563	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2045	3321446.914	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2046	3390417.188	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2047	3458293.699	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2048	3525105.243	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2049	3590896.54	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2050	3655724.648	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2051	3719674.694	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2052	3782869.098	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2053	3845442.845	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2054	3907533.214	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2055	3969277.608	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2056	4030828.627	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2057	4092346.659	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2058	4153972.831	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2059	4215819.008	
TUR	GDPLTFORECAST	TOT	MLN_USD	A	2060	4277977.085	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1990	1283566.496	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1991	1266977.172	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1992	1283381.087	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1993	1328177.344	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1994	1393967.424	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1995	1443221.744	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1996	1493609.12	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1997	1558587.52	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1998	1614182.837	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	1999	1661613.279	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2000	1734097.322	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2001	1771985.366	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2002	1812655.922	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2003	1884236.266	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2004	1944025.953	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2005	2006911.289	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2006	2062201.71	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2007	2132878.356	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2008	2116466.201	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2009	2007036.268	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2010	2040348.136	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2011	2063146.611	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2012	2068876.445	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2013	2103266.433	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2014	2170590.648	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2015	2228596.369	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2016	2286850.01	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2017	2349268.496	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2018	2416141.744	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2019	2486609.31	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2020	2559593.868	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2021	2634143.081	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2022	2709570.556	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2023	2785454.954	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2024	2861626.601	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2025	2938100.766	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2026	3015038.198	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2027	3092687.321	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2028	3171286.42	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2029	3251034.398	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2030	3332118.133	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2031	3414720.818	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2032	3499012.886	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2033	3584914.94	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2034	3671444.215	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2035	3758108.883	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2036	3844769.652	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2037	3931342.673	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2038	4017762.47	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2039	4103948.059	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2040	4189829.981	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2041	4275394.548	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2042	4360707.689	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2043	4445841.852	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2044	4530864.464	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2045	4615836.482	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2046	4700835.744	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2047	4785981.89	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2048	4871384.546	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2049	4957155.455	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2050	5043395.593	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2051	5130211.536	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2052	5217722.54	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2053	5306002.563	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2054	5395082.85	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2055	5484952.186	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2056	5575607.495	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2057	5667074.541	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2058	5759336.332	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2059	5852324.588	
GBR	GDPLTFORECAST	TOT	MLN_USD	A	2060	5945952.069	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1990	8228971.586	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1991	8222946.186	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1992	8515293.075	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1993	8749041.799	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1994	9102217.631	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1995	9349672.99	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1996	9704550.652	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1997	10140035.29	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1998	10591296.35	
USA	GDPLTFORECAST	TOT	MLN_USD	A	1999	11104536.25	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2000	11558810.01	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2001	11668532.09	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2002	11875764.45	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2003	12207207.45	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2004	12670818.28	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2005	13095425	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2006	13444645.23	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2007	13685293.26	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2008	13645530.22	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2009	13263170.3	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2010	13595648.19	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2011	13846806.18	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2012	14231649.86	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2013	14498952.24	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2014	14898390.04	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2015	15423341.29	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2016	15928726.78	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2017	16401208.73	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2018	16854354.14	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2019	17299338.69	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2020	17743024.72	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2021	18189111.76	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2022	18639480.8	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2023	19095176.81	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2024	19556981.03	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2025	20025622.59	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2026	20502007.85	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2027	20987133.75	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2028	21481322.77	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2029	21981213.9	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2030	22482235.6	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2031	22983846.03	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2032	23485733.75	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2033	23987555.49	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2034	24488755.99	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2035	24988765.83	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2036	25487156.55	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2037	25983742.68	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2038	26478464.86	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2039	26971186.52	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2040	27461838.64	
USA	GDPLTFORECAST	TOT	MLN_USD	A	2041	27950684.53	
